conversation_id,llm_intent,llm_intent_confidence,llm_sentiment,llm_sent_confidence,llm_entity,llm_entity_category,llm_entity_sentiment,llm_entity_sent_confidence
6ff8cf7eadb087a7c1467ab05dc83feb,General Chat,0.8,positive,0.9,class 396,possible_class,neutral,0.5
29610164e1b9cfe7c140797fe07a231b,Other,0.5,neutral,0.5,v,other,neutral,0.5
967a3656d4a3807c87cde84a46a053a8,Creative Writing,0.9,positive,0.8,cody,person,positive,0.7
967a3656d4a3807c87cde84a46a053a8,Creative Writing,0.9,positive,0.8,jonathan,person,neutral,0.5
967a3656d4a3807c87cde84a46a053a8,Creative Writing,0.9,positive,0.8,hong kong,location,neutral,0.5
e0182f2c1387ded1d436d045d1e67b99,Other,0.5,neutral,0.5,a,other,neutral,0.5
8edf4534485c5def3881361314022b47,Technical Support,0.9,neutral,0.8,postgresql,software,neutral,0.9
0110b494ea09562cb12176fdc633da49,Creative Writing,0.9,positive,0.9,company,organization,neutral,0.5
a5d659995d90b7cc2731ccedfe7f20af,Other,0.5,neutral,0.5,a,other,neutral,0.5
ab35aa163cf049d5814f238f119bcc68,General Chat,0.9,positive,0.8,diablo 2,game,positive,0.9
ca4ca3aece815609a882981332fe67e1,Other,0.9,neutral,0.8,a,other,neutral,0.5
786d171d9bc425f14e1c49272a5b7408,Product Inquiry,0.9,neutral,0.8,dos,organization,neutral,0.5
1e2c7617e5f4ca8cdc77dc9e116802a7,Other,0.5,neutral,0.5,a,possible_product,neutral,0.5
1b7e40fe36df9b748cc24f899ad84cc9,Other,0.5,neutral,0.5,imagine prompt a hypothetical dune film directed by h.r. giger,other,neutral,0.5
728800ce0236535358a46f9a32b797af,Product Inquiry,0.4,neutral,0.5,system ax b,product,neutral,0.5
22cf5207109140c436b99b8e13e1d755,Product Inquiry,0.8,neutral,0.9,configure.ac,product,neutral,0.5
b4d8745e09eeb08e3fe8bd13f24255f2,Other,0.5,neutral,0.5,a,possible_variable,neutral,0.5
b4d8745e09eeb08e3fe8bd13f24255f2,Other,0.5,neutral,0.5,b,possible_variable,neutral,0.5
b5cc9f508af4323185a0139068d4f681,Creative Writing,0.9,positive,0.9,dice,product,positive,0.9
319b18854df79022cbb13c8f1ac21f9d,Other,0.9,neutral,0.8,client,person,neutral,0.5
319b18854df79022cbb13c8f1ac21f9d,Other,0.9,neutral,0.8,manhattan,location,neutral,0.5
319b18854df79022cbb13c8f1ac21f9d,Other,0.9,neutral,0.8,9 11,possible_event,neutral,0.5
84c03ab2d4c42072fa6699521c69dc48,General Chat,0.8,negative,0.7,blood sugar levels,other,neutral,0.5
c16b3ab31845aa7e7379d20bef90164b,Technical Support,0.95,neutral,0.9,stylegan2-ada-pytorch,software,neutral,0.5
e400981d64cda9c99043b509c187d07b,Other,0.9,neutral,0.8,lord hideo,person,neutral,0.5
e400981d64cda9c99043b509c187d07b,Other,0.9,neutral,0.8,fujimoto,person,neutral,0.5
e400981d64cda9c99043b509c187d07b,Other,0.9,neutral,0.8,italian knight,possible_product,neutral,0.5
e400981d64cda9c99043b509c187d07b,Other,0.9,neutral,0.8,pope,organization,neutral,0.5
e400981d64cda9c99043b509c187d07b,Other,0.9,neutral,0.8,crusade,organization,neutral,0.5
0624ed5cae14ea1d881bb84e17d8b2ab,Other,0.5,neutral,0.5,a,other,neutral,0.5
03bcb801e53f729ba53cebe4ffc32f4b,Other,0.9,neutral,0.8,neptrails,organization,positive,0.9
41422ba8a5d52d7ace05ed11ce5144d8,Other,0.9,neutral,0.8,"vectors u1, u2, u3, u4",product,neutral,0.5
a7e2c4c9375eaac3f3add9e770e5b2f9,Other,0.9,neutral,0.8,html,possible_product,neutral,0.5
9b71f6704cae5c892825250768aedaca,Creative Writing,0.9,positive,0.8,weather coloring book images,other,neutral,0.5
af5a9624c6a83ad5fcb203df77767389,Other,0.6,positive,0.8,student,person,positive,0.7
af5a9624c6a83ad5fcb203df77767389,Other,0.6,positive,0.8,student council,organization,positive,0.6
af5a9624c6a83ad5fcb203df77767389,Other,0.6,positive,0.8,foreign universities,organization,neutral,0.5
af5a9624c6a83ad5fcb203df77767389,Other,0.6,positive,0.8,hall of fame,organization,positive,0.6
af5a9624c6a83ad5fcb203df77767389,Other,0.6,positive,0.8,student welfare department,organization,neutral,0.5
d9b301c24290739bcf7b8cf1959113df,Technical Support,0.9,neutral,0.8,jwt token,product,neutral,0.5
d9b301c24290739bcf7b8cf1959113df,Technical Support,0.9,neutral,0.8,java,software,neutral,0.5
d9b301c24290739bcf7b8cf1959113df,Technical Support,0.9,neutral,0.8,jquery,software,neutral,0.5
0a3764e9f036c05aced6ce4add89e0a4,Other,0.6,neutral,0.5,"integrate power e,max x,y , y,0,3 , x,0,3 apower e,3 b",other,neutral,0.5
4249fbc2f539a88b59b2919c2f859a4f,Creative Writing,0.9,positive,0.8,samurai,person,positive,0.8
4249fbc2f539a88b59b2919c2f859a4f,Creative Writing,0.9,positive,0.8,knight,person,positive,0.8
4249fbc2f539a88b59b2919c2f859a4f,Creative Writing,0.9,positive,0.8,honor,other,positive,0.7
5a0fe9a048360e1066f23758f921ad07,Other,0.5,neutral,0.5,system ax b,other,neutral,0.5
95f313ed4679ef63d2b34bbc36e70b42,Other,0.8,neutral,0.9,lt_init,possible_product,neutral,0.5
95f313ed4679ef63d2b34bbc36e70b42,Other,0.8,neutral,0.9,aclocal,software,neutral,0.5
95f313ed4679ef63d2b34bbc36e70b42,Other,0.8,neutral,0.9,libtool,organization,neutral,0.5
72cbbbcfb711aff25544d9092c135f58,Other,0.5,neutral,0.5,client,person,neutral,0.5
72cbbbcfb711aff25544d9092c135f58,Other,0.5,neutral,0.5,manhattan,location,neutral,0.5
72cbbbcfb711aff25544d9092c135f58,Other,0.5,neutral,0.5,9 11,other,neutral,0.5
7bfc5f074514eaab843c86889af18cf9,Other,0.5,neutral,0.5,a,other,neutral,0.5
f4015286195ceb1b08989e7205345d2d,Technical Support,0.8,neutral,0.6,power e,software,neutral,0.5
cafc1a74ec1797380fd41ca062378733,Technical Support,0.9,neutral,0.8,least squares solution,other,neutral,0.5
5b125672e4ad936c684576d3782c3e1f,Other,0.5,negative,0.8,the gadfly,person,positive,0.6
5b125672e4ad936c684576d3782c3e1f,Other,0.5,negative,0.8,soldiers,group,negative,0.7
5b125672e4ad936c684576d3782c3e1f,Other,0.5,negative,0.8,the church,organization,negative,0.6
5b125672e4ad936c684576d3782c3e1f,Other,0.5,negative,0.8,the state,organization,negative,0.6
5b125672e4ad936c684576d3782c3e1f,Other,0.5,negative,0.8,the cardinal,person,neutral,0.5
c37a62b0c0d2f1d87fefd7f2da20e5b3,Creative Writing,0.95,neutral,0.8,Dune film directed by H.R. Giger,other,neutral,0.5
fbc28e054a462e8762a20a6fc94273e2,Creative Writing,0.95,negative,0.9,street gangs,organization,negative,0.9
e71ffa3239b7c8c8995ef167fd4f5a63,Technical Support,0.9,neutral,0.8,uuid,possible_product,neutral,0.5
a01fbfc0a841cebabe27307acbcb4e4d,General Chat,0.9,positive,0.8,american psychological association,organization,neutral,0.5
47e148b9548b2c845dac2f1d04fbdcb2,Other,0.5,neutral,0.5,x,other,neutral,0.5
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,knights,group,neutral,0.5
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,samurai,group,neutral,0.5
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,takeda,organization,positive,0.7
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,sir richard,person,positive,0.8
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,sir john,person,positive,0.8
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,sir william,person,positive,0.8
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,Yuki,person,positive,0.8
065f71e17c7193509590989e2c7ace84,Other,0.9,neutral,0.8,japan,location,neutral,0.5
e8efc69df669e41c85b76c310fcaf12c,Product Inquiry,0.8,positive,0.9,persona 5 royal,product,positive,0.9
851a4541cd247c724041ca23d1f65239,Other,0.5,neutral,0.5,pricing policy,possible_product,neutral,0.5
4808b30a7aed2cb91370c2e62923542b,Creative Writing,0.95,neutral,0.8,h.r. giger's dune film,organization,neutral,0.5
e60b90546de6437538f50595996b3dc2,Other,0.5,neutral,0.5,waterbender,possible_product,neutral,0.5
518305bc3360b244778f1077751d5dfd,Other,0.5,neutral,0.5,sktime,software,neutral,0.5
83529ffadfe2af24993fbcc8f12c4f6c,Product Inquiry,0.9,neutral,0.8,wmpoiid,possible_product,neutral,0.5
522b559399816aa9ffce9db579dd47ab,Product Inquiry,0.9,neutral,0.8,java,software,neutral,0.5
b4108ca5b59aaa3502712b14c276805e,Creative Writing,0.9,positive,0.8,mer,location,neutral,0.5
1bae3aec1571851b7614bdaf7fcbc54a,Other,0.5,neutral,0.5,sktime,software,neutral,0.5
63c35cdef3278ba561c5b53ec9b45b7b,General Chat,0.9,neutral,0.8,apple magic mouse,product,neutral,0.5
b8dceb7931cdcc044fc93924a020801b,Creative Writing,0.9,positive,0.95,happy anniversary,possible_product,positive,0.9
672d6440b13e6482fb626327bfb608ed,Other,0.5,neutral,0.5,cv2,software,neutral,0.5
126db25f56fe9b1ed1efd2cd5c6c0603,General Chat,0.8,neutral,0.9,brdf,other,neutral,0.5
2184cefb77c999dede399123fe90da98,Product Inquiry,0.6,positive,0.7,bearing sales,product,positive,0.8
2424991ea0a805d9ff82eb8886c372ae,General Chat,0.6,neutral,0.7,openai,organization,positive,0.8
d992e10ba8a968a4a88deefc911ddddb,Technical Support,0.9,neutral,0.8,ffmpeg,software,positive,0.7
39524fdf98db4e396170dba29a809583,Product Inquiry,0.8,neutral,0.9,login code,product,neutral,0.5
81b3d08b8e7a0bdaea81c9649b6aec6a,Other,0.5,neutral,0.5,clf,software,neutral,0.5
731ad41a59c3d27c4910e11d4cc52771,Other,0.6,neutral,0.7,ni nps,product,neutral,0.5
29ce022353904665e4edfb51cac9e328,Product Inquiry,0.6,neutral,0.7,scm 200,possible_product,neutral,0.5
a3487bf32bf01052cf4eee3d46e0cba0,Other,0.9,neutral,0.8,library,product,neutral,0.5
98b88058c0e21dd2406b51108847edbb,Technical Support,0.9,neutral,0.8,power,product,neutral,0.5
978880f356c27a38c004f8eb94107f4e,Technical Support,0.9,neutral,0.8,sktime,software,neutral,0.5
f741a42c8a06f1032ba2d1582089d6c9,Other,0.5,neutral,0.5,chatgpt image unlocker ?? you can display images in chat gpt!,other,neutral,0.5
5e99de6c81d415b6ef51da844adfc5b4,Product Inquiry,0.9,neutral,0.8,firestore,software,positive,0.9
d2b9df9784975db85f8fa30106536f4c,Other,0.9,neutral,0.8,olga,person,positive,0.6
d2b9df9784975db85f8fa30106536f4c,Other,0.9,neutral,0.8,shanti,person,neutral,0.5
d2b9df9784975db85f8fa30106536f4c,Other,0.9,neutral,0.8,camilla xenia,person,positive,0.7
d2b9df9784975db85f8fa30106536f4c,Other,0.9,neutral,0.8,silver serpent,possible_brand,neutral,0.5
ac6ba44273f835611073cc658141a47c,General Chat,0.9,neutral,0.8,national grid,organization,neutral,0.5
0c587b0a3fa037f04d0799e152af49c9,Technical Support,0.8,negative,0.6,timestamp,product,neutral,0.5
db50ee7eec1883d6628f85418a268246,General Chat,0.8,positive,0.9,waqas,person,positive,0.9
93da9b2f004431dd1268d6806a4374d2,Product Inquiry,0.9,neutral,0.8,rubbing alcohol,product,neutral,0.5
3efb673fe1e5a3818bdf46c404b13d9d,Product Inquiry,0.9,neutral,0.8,gpt-4,possible_product,neutral,0.5
b8c027de0cb5397cfb58a87d95104d2d,Other,0.9,positive,0.8,maplewood,location,positive,0.9
169051455b0b4d81b27dd3dc04bf706c,Creative Writing,0.9,positive,0.8,female locomotive,possible_product,neutral,0.5
169051455b0b4d81b27dd3dc04bf706c,Creative Writing,0.9,positive,0.8,gymnastic cat,possible_product,neutral,0.5
7ee84adfc22550db0e14b207524f250b,Creative Writing,0.9,positive,0.8,lily,person,positive,0.9
7ee84adfc22550db0e14b207524f250b,Creative Writing,0.9,positive,0.8,small village,location,neutral,0.5
7ee84adfc22550db0e14b207524f250b,Creative Writing,0.9,positive,0.8,green forests,location,positive,0.8
7ee84adfc22550db0e14b207524f250b,Creative Writing,0.9,positive,0.8,old tree,other,neutral,0.5
7ee84adfc22550db0e14b207524f250b,Creative Writing,0.9,positive,0.8,"strange, new world",location,positive,0.7
7ee84adfc22550db0e14b207524f250b,Creative Writing,0.9,positive,0.8,adventures,other,positive,0.8
283d8f5b6698f3733f9a2d8217f240e1,Creative Writing,0.9,positive,0.8,tinder,possible_brand,neutral,0.5
283d8f5b6698f3733f9a2d8217f240e1,Creative Writing,0.9,positive,0.8,telegram,possible_brand,neutral,0.5
283d8f5b6698f3733f9a2d8217f240e1,Creative Writing,0.9,positive,0.8,instagram,possible_brand,neutral,0.5
b6581731849d466d4dfa8004736100c1,General Chat,0.9,positive,0.8,truenas scale topology,organization,neutral,0.5
bb6ef322988ade15d212bbb65131df24,Creative Writing,0.9,positive,0.9,sawn lake,possible_brand,neutral,0.5
bb6ef322988ade15d212bbb65131df24,Creative Writing,0.9,positive,0.9,ballet,other,positive,0.8
bb6ef322988ade15d212bbb65131df24,Creative Writing,0.9,positive,0.9,Tchaikovsky,person,positive,0.8
bb6ef322988ade15d212bbb65131df24,Creative Writing,0.9,positive,0.9,Odette,person,neutral,0.5
e3c34cc696db5431214ff7c8101aa56f,Other,0.5,positive,0.8,forest,location,positive,0.8
c711aa676e3402193caec48535904dd3,Product Inquiry,0.6,neutral,0.5,yolo_classes,possible_product,neutral,0.5
5d203a8c1d72fe1390322d4e3769d575,Technical Support,0.9,neutral,0.8,drupal,software,neutral,0.5
5d203a8c1d72fe1390322d4e3769d575,Technical Support,0.9,neutral,0.8,"-24.186961031746797, -65.30262927406605",location,neutral,0.5
c11ce47c421f4ea20347ea6732807fb1,Other,0.9,neutral,0.8,updatelocationworker,software,neutral,0.5
c11ce47c421f4ea20347ea6732807fb1,Other,0.9,neutral,0.8,sharedpreferences,software,neutral,0.5
c11ce47c421f4ea20347ea6732807fb1,Other,0.9,neutral,0.8,com.xegera.trucking.updatelocationworker,organization,neutral,0.5
4534b24db08de6b7c3f994e55cc1d3a4,Technical Support,0.9,neutral,0.8,arturia beatstep,product,neutral,0.5
dca3e1b5b3eecbad1ebe15a3e88cdb08,General Chat,0.8,neutral,0.9,knee pain,other,neutral,0.5
4ebcffd0b1192a89b1af281e88aa8b3d,Other,0.6,neutral,0.7,steve,person,neutral,0.5
0121ba102eeaa488714d78fa20e5f13b,Technical Support,0.9,neutral,0.8,jetpack compose material3,software,positive,0.9
0121ba102eeaa488714d78fa20e5f13b,Technical Support,0.9,neutral,0.8,firestore,software,positive,0.9
0121ba102eeaa488714d78fa20e5f13b,Technical Support,0.9,neutral,0.8,patrykandpatrick vico graph library,possible_brand,positive,0.8
0121ba102eeaa488714d78fa20e5f13b,Technical Support,0.9,neutral,0.8,firebase,software,positive,0.9
e352d08d2bea6e51750de45e8daf6df9,Other,0.9,neutral,0.8,raw material,product,negative,0.8
7205065699416a3378ef3da1b43feade,General Chat,0.9,positive,0.8,tiktok,possible_product,neutral,0.5
496925dbc639f63f5473d21a509e427d,Other,0.9,neutral,0.8,system ax b,product,neutral,0.5
05ab5d074b99d5027879c95c8ac1303b,Other,0.9,neutral,0.8,auxiliary heater coil,product,negative,0.9
05ab5d074b99d5027879c95c8ac1303b,Other,0.9,neutral,0.8,barge 3 metito-3,location,neutral,0.5
05ab5d074b99d5027879c95c8ac1303b,Other,0.9,neutral,0.8,epc,organization,neutral,0.5
05ab5d074b99d5027879c95c8ac1303b,Other,0.9,neutral,0.8,root cause analysis,other,neutral,0.5
05ab5d074b99d5027879c95c8ac1303b,Other,0.9,neutral,0.8,barge 1 metito-2,location,neutral,0.5
05ab5d074b99d5027879c95c8ac1303b,Other,0.9,neutral,0.8,barge 2 metito-1,location,neutral,0.5
6dda3e0a7c311a508418769411c5a285,Other,0.5,neutral,0.5,neptrails,organization,neutral,0.5
2f8aafb47883f69ad2358b505b1e4ec0,Product Inquiry,0.8,neutral,0.9,paloma wool,brand,neutral,0.5
de04cf643351236af03edf57fa1f53fd,Technical Support,0.9,neutral,0.8,system,organization,neutral,0.5
cc3c2da8705adb47d41af298bd125110,Other,0.8,positive,0.9,your messages,other,neutral,0.5
6e6a0ce1be707301c0f4ad8f32185b2d,Product Inquiry,0.9,neutral,0.8,new tech,other,neutral,0.5
61d779a997d64156219a0ec63889ff6a,Product Inquiry,0.9,neutral,0.8,lm386,software,neutral,0.5
61d779a997d64156219a0ec63889ff6a,Product Inquiry,0.9,neutral,0.8,dynamic microphone,product,positive,0.8
61d779a997d64156219a0ec63889ff6a,Product Inquiry,0.9,neutral,0.8,diode rectifier,product,neutral,0.5
61d779a997d64156219a0ec63889ff6a,Product Inquiry,0.9,neutral,0.8,light bulb,product,neutral,0.5
91a214169e65161f91f865ef70a5b9e7,Creative Writing,0.9,positive,0.8,bookshelf,other,positive,0.7
5de169b52b617375d3651137735e6444,General Chat,0.8,neutral,0.9,poet,possible_profession,neutral,0.5
44abdef3bcb0a6ee009da7297a548429,Other,0.9,neutral,0.8,html website,product,neutral,0.5
3dc2e14b9ee0292c671c0ea8a0bd3084,Other,0.9,neutral,0.8,e-commerce,organization,neutral,0.5
28b316f8de90bad681623c1a7e2cb2ff,General Chat,0.8,neutral,0.9,kiss and tell,possible_brand,neutral,0.5
23384d462b99682a2a97bc5013147c76,General Chat,0.9,neutral,0.8,gawr gura,person,positive,0.9
ac159c542c40f52d8d1fdbae51042505,Technical Support,0.9,neutral,0.8,system,organization,neutral,0.5
0e542ea91fa69e6278acb7195b7a2c0e,Technical Support,0.9,neutral,0.8,truenas,software,neutral,0.5
0e542ea91fa69e6278acb7195b7a2c0e,Technical Support,0.9,neutral,0.8,hdds,possible_product,neutral,0.5
0e542ea91fa69e6278acb7195b7a2c0e,Technical Support,0.9,neutral,0.8,ssds,possible_product,neutral,0.5
0e542ea91fa69e6278acb7195b7a2c0e,Technical Support,0.9,neutral,0.8,smr drives,possible_product,neutral,0.5
0fa890ff0adb872d0a6aff9e5cddebeb,Other,0.5,neutral,0.5,open ai,organization,neutral,0.5
4449dc602959f7ccc62ddee237c39935,Other,0.5,neutral,0.5,nist csf category id.am-1,organization,neutral,0.5
e7f31b82c679a39886cede2de3e70835,Other,0.5,neutral,0.5,lux,possible_product,neutral,0.5
ce28eb3ac97a9bf016049edfc8815f17,Creative Writing,0.95,positive,0.9,harry potter,possible_brand,neutral,0.5
33a583216bac33391bca249036baff02,Other,0.5,neutral,0.5,butterflies,possible_product,neutral,0.5
aa35a99b87380c3e56edd5440e0709fd,Product Inquiry,0.4,neutral,0.6,university,possible_brand,neutral,0.5
88c313d04277c6f3e741d9b3b1ebe0c1,Creative Writing,0.9,neutral,0.8,dog captions for instagram,possible_product,neutral,0.5
1169cd04a76d5e9ab424ca5dce3ebfbf,Other,0.5,neutral,0.5,a,possible_product,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,mass surveillance,other,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,lyon,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,fuchs,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,solove,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,brey,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,richards,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,allen,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,regan,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,marx,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,haggerty and ericson,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,türkoglu and tosuntas,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,bennett and raab,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,gallo and marzano,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,zuboff,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,lustgarten,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,garcía,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,ferguson,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,coles,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,cohen,person,neutral,0.5
ae5e3349acc22573acfb84cc15ae153a,Other,0.9,neutral,0.8,nissenbaum,person,neutral,0.5
1cedc561f6fe55228b5fcbe475a9ac42,General Chat,0.9,neutral,0.8,harry potter,other,neutral,0.5
e2836e8e69b6c17bf3f84530f6ee6a56,Technical Support,0.95,neutral,0.9,dynamic microphone,product,neutral,0.5
e2836e8e69b6c17bf3f84530f6ee6a56,Technical Support,0.95,neutral,0.9,lm386,software,neutral,0.5
e2836e8e69b6c17bf3f84530f6ee6a56,Technical Support,0.95,neutral,0.9,resistor 10k ohm,product,neutral,0.5
e2836e8e69b6c17bf3f84530f6ee6a56,Technical Support,0.95,neutral,0.9,capacitor 10uf,product,neutral,0.5
e2836e8e69b6c17bf3f84530f6ee6a56,Technical Support,0.95,neutral,0.9,diode rectifier,product,neutral,0.5
e2836e8e69b6c17bf3f84530f6ee6a56,Technical Support,0.95,neutral,0.9,light bulb,product,neutral,0.5
542712f25c01812584a09513aa667dcd,Creative Writing,0.9,neutral,0.8,ai,software,positive,0.9
651a660b57dd2eb3c98a4680479e6523,Other,0.6,neutral,0.7,steve,person,neutral,0.5
9b50b419abf2bf9f10519dce2cc6b71c,Creative Writing,0.9,positive,0.8,Tinder,possible_brand,neutral,0.5
f5cc45e0648d0e82bfc1f867c26c7835,Other,0.5,neutral,0.5,mysql建表语句,other,neutral,0.5
44ccf0635c9be74822bc028b2d832671,Product Inquiry,0.8,neutral,0.6,simple gioui golang todos app,product,neutral,0.5
f73baad160ca9c524230fa0fb57dca8d,Creative Writing,0.95,neutral,0.9,Casablanca,location,neutral,0.5
c9e925e5a805a846273def9840501c73,General Chat,0.6,positive,0.8,dopamine,software,neutral,0.5
d8585ef8794623191412fc5aff5e6f66,General Chat,0.9,neutral,0.8,Hungary,location,neutral,0.5
d8585ef8794623191412fc5aff5e6f66,General Chat,0.9,neutral,0.8,Viktor Orbán,person,neutral,0.5
d8585ef8794623191412fc5aff5e6f66,General Chat,0.9,neutral,0.8,European Union,organization,neutral,0.5
d8585ef8794623191412fc5aff5e6f66,General Chat,0.9,neutral,0.8,claire littley,person,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,rick,person,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,the walking dead,organization,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,kings county,location,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,lori,person,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,carl,person,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,shane walsh,person,neutral,0.5
4334f8f5cc394aa0f2db447dc0ab53ce,Other,0.5,neutral,0.5,news,software,neutral,0.5
a20101f0c7fb5435a0d7b9a51c1f1d1d,Creative Writing,0.95,neutral,0.8,Mustafa,person,neutral,0.5
a20101f0c7fb5435a0d7b9a51c1f1d1d,Creative Writing,0.95,neutral,0.8,Syria,location,neutral,0.5
a20101f0c7fb5435a0d7b9a51c1f1d1d,Creative Writing,0.95,neutral,0.8,Europa,location,positive,0.7
a20101f0c7fb5435a0d7b9a51c1f1d1d,Creative Writing,0.95,neutral,0.8,refugee,possible_product,neutral,0.5
a20101f0c7fb5435a0d7b9a51c1f1d1d,Creative Writing,0.95,neutral,0.8,family,person,neutral,0.5
a20101f0c7fb5435a0d7b9a51c1f1d1d,Creative Writing,0.95,neutral,0.8,border,location,neutral,0.5
336a5562c9811a6e0f06010b512ffba0,Other,0.5,neutral,0.5,rick grimes,person,positive,0.9
447c6d7aa9bfa372015244fc64d48b3c,Creative Writing,0.9,neutral,0.8,assetto corsa,software,neutral,0.9
db5f854c331810b6e7e690564790a3cf,Creative Writing,0.9,neutral,0.8,hypothetical film directed by jakub schikaneder,other,neutral,0.5
ee1ffd78ab443d9866dc5adb25f49231,General Chat,0.8,neutral,0.9,bridgeport,location,neutral,0.5
e4939fb9c6b8c1f22ae7f2442a8d8a03,Other,0.5,neutral,0.5,bola blanca,product,neutral,0.5
fc9b20c801aa63ac2307abba7e2c59e7,Other,0.5,neutral,0.5,peewee,possible_brand,neutral,0.5
514151aec246f6cf51fb308cbd694454,Product Inquiry,0.4,negative,0.6,walmart,brand,neutral,0.5
6bb829facb3a361e23cde8450d369106,Creative Writing,0.95,neutral,0.8,"casablanca film scene with passionate embrace in a dimly lit, rain-soaked alley, directed by jakub schikaneder",other,neutral,0.5
d77d1e42269461b25731a8f251b6c7a1,Creative Writing,0.9,positive,0.8,elstree,location,neutral,0.5
ecc590df57d03efd1a9ecf336982ce8b,Other,0.9,neutral,0.8,r 4,location,neutral,0.5
1b63ecea8a414c1c5a74480edf3a594f,Technical Support,0.9,neutral,0.8,xv6,software,neutral,0.5
d15c2c8b0113b93c6f88e9a81daaa46b,Other,0.5,neutral,0.5,deep metaphors,other,neutral,0.5
2b6951f2364310d78d1663e0c24f6037,Other,0.5,neutral,0.5,patricia hertig,person,neutral,0.5
2b6951f2364310d78d1663e0c24f6037,Other,0.5,neutral,0.5,mora appliance,product,positive,0.8
2b6951f2364310d78d1663e0c24f6037,Other,0.5,neutral,0.5,tmj,possible_product,neutral,0.5
2b6951f2364310d78d1663e0c24f6037,Other,0.5,neutral,0.5,sleep apnea,possible_product,neutral,0.5
2b6951f2364310d78d1663e0c24f6037,Other,0.5,neutral,0.5,car accident,organization,neutral,0.5
c212706b954f7a9651744bad7865a427,Creative Writing,0.9,positive,0.8,beans,possible_product,positive,0.6
2c266c0175f66721e78806c99646e94c,Other,0.5,neutral,0.5,u_1,possible_product,neutral,0.5
13e22702e823a40ff176f1116496c1f7,Technical Support,0.9,neutral,0.8,3d models,product,neutral,0.5
b9e6cc41382401fbcf7d259a120c98e4,Creative Writing,0.9,positive,0.8,dog captions for instagram,possible_product,positive,0.9
51d647facc6c89e276610664cb9d05ca,Creative Writing,0.9,positive,0.8,roblox hat,product,neutral,0.5
43db8ead4e0b10906523df608b430212,Other,0.5,neutral,0.5,patricia hertig,person,neutral,0.5
43db8ead4e0b10906523df608b430212,Other,0.5,neutral,0.5,pelvic brace,product,positive,0.8
43db8ead4e0b10906523df608b430212,Other,0.5,neutral,0.5,hip,possible_product,neutral,0.5
43db8ead4e0b10906523df608b430212,Other,0.5,neutral,0.5,lower back,possible_product,neutral,0.5
43db8ead4e0b10906523df608b430212,Other,0.5,neutral,0.5,osteoarthritis,other,neutral,0.5
43db8ead4e0b10906523df608b430212,Other,0.5,neutral,0.5,degenerative disc disease,other,neutral,0.5
